id_entidad,periodo,var_score_riesgo,var_ratio_endeudamiento,var_meses_antiguedad,var_utilizacion_linea,var_n_atrasos_12m,var_monto_deuda,var_ingreso_estimado,var_no_monotona,var_fija_entidad,var_inestable_tiempo,cat_sector,cat_region,cat_segmento,cat_alta_cardinalidad,var_constante,var_casi_constante,var_cv_bajo,var_muchos_ceros,var_muchos_nulos,var_ruido_1,var_ruido_2,var_ruido_3,var_ruido_4,var_ruido_5,var_clon_score,var_combinacion_lineal,var_fuga,var_texto_numerico
ENT_0001,2023-11,491.2283898491953,0.4991521100420424,39.06629980173177,0.518983936966944,1,11248.441193622077,254565.541358904,0.4725261064503515,120.04516130736886,2.8987636416631144,SERVICIOS,SUR,PREMIUM,SUC_037,7.0,1,999999.9839027867,0.0,,1.1253756667953243,-0.0283598368372716,-0.8638874515255054,0.8027653973402556,-1.005677698209288,502.4211952265728,0.5105450356702975,0.6799049431977113,11.25
ENT_0001,2023-12,465.9426217890583,0.4864917123346563,40.06629980173177,0.485017621337849,1,11535.298449133052,260267.51270318104,-1.5207313358925465,120.04516130736886,4.852305141917208,SERVICIOS,SUR,PREMIUM,SUC_106,7.0,1,999999.9842009336,0.0,,1.2309022333933102,-0.8949691571199675,-0.8934940369812422,0.3178734510524263,0.2066992912882105,476.0900728164624,0.4978189207776043,0.3536681730740384,11.54
ENT_0001,2024-01,503.32641378138646,0.6074466761178289,41.06629980173177,0.4360727410569374,2,11725.890076345677,,0.1485640163609271,120.04516130736886,5.218010204724977,SERVICIOS,CENTRO,PREMIUM,SUC_028,7.0,1,1000000.009735505,0.0,,0.981017855054048,1.0801100250242694,-1.242196474420202,-1.507280499941214,-1.1770550997019005,513.1164401362576,0.542765457983115,0.0596126216984954,11.73
ENT_0001,2024-02,535.0188722784594,0.4981075787858548,42.06629980173177,0.5067906960072143,1,15164.922172105673,386571.59108896216,-0.792900478711353,120.04516130736886,5.848381911655823,SERVICIOS,CENTRO,PREMIUM,SUC_096,7.0,1,999999.96253295,0.0,,-0.5584176745457632,-1.31821233461756,1.277934166243464,-0.0006828896189432,0.1920172365139997,545.7686210331954,0.5006098749882916,-0.0687602351873862,15.16
ENT_0001,2024-03,505.1609231257015,0.4367004842389853,43.06629980173177,0.4411128225166036,2,10831.15801634021,170506.77237493265,-0.0687598268296033,120.04516130736886,7.347780084792182,SERVICIOS,CENTRO,PREMIUM,SUC_162,7.0,1,999999.9943111336,0.0,,-0.064473635223527,-0.6221377872384292,-0.1032692352834032,1.8144250567478235,1.1870872261791945,515.6714071976518,0.4430540008482411,0.1696251267605046,10.83
ENT_0001,2024-04,513.2277768338122,0.5073416380230792,44.06629980173177,0.8030873362127853,2,17531.061834960856,353073.265454538,1.3792414049681627,120.04516130736886,8.724875440510818,SERVICIOS,SUR,PREMIUM,SUC_046,7.0,1,999999.9963792076,0.0,,2.926169625993807,1.7781830898896551,1.0110353891420822,1.742549050245539,-0.3837183770152119,521.9197279047021,0.6375461893560486,0.9508437831767425,17.53
ENT_0001,2024-05,531.5134622030357,0.6577232963876332,45.06629980173177,0.4821413577328736,1,4882.267866982084,340257.12705034576,1.7378352925576577,120.04516130736886,8.495074961567486,SERVICIOS,CENTRO,PREMIUM,SUC_148,7.0,1,1000000.013770723,0.0,61.73604231941462,0.7019376427664938,-0.629228928302411,1.4748468314770753,-0.4411962952567121,-1.212629634843898,542.4521425897,0.591174613355679,0.1241559301380909,4.88
ENT_0001,2024-06,533.4751780919581,0.6330983256577959,46.06629980173177,0.4660925814925931,0,17505.31892659568,250890.5299105296,-1.282397745912756,120.04516130736886,7.862808417688208,SERVICIOS,CENTRO,PREMIUM,SUC_117,7.0,1,1000000.000248849,0.0,,-0.3375859477291433,-0.5807089858617074,-1.2501411616232,0.2016999427920964,1.2279168987295954,545.6599703138997,0.5734694796734998,0.0748763534791156,17.51
ENT_0002,2023-01,485.8725052574168,0.1449517651905205,6.584253110146822,0.1770068412933662,1,4617.70391373202,496162.7759987051,1.2452742424817556,101.06348173157342,0.3239072507515932,AGRO,CENTRO,PREFERENTE,SUC_104,7.0,1,1000000.0091774876,0.0,52.11304248424413,-1.044724734573249,-0.2562617052457784,1.863963407472712,-1.4192402853419928,-1.1338485358497414,494.9441599044248,0.1458410327479433,0.0588211822203132,4.62
ENT_0002,2023-02,517.4406008648052,0.268930720791544,7.584253110146822,0.4552372798924841,1,5579.062828359081,326446.2265534981,1.399122519362083,101.06348173157342,2.5289550761332618,AGRO,CENTRO,PREFERENTE,SUC_142,7.0,1,1000000.000562088,0.0,,0.7481158037967298,0.7842261933441134,0.9131186112214276,0.7270775148235977,-0.4058064673275161,528.069791809378,0.3326047896674536,0.2085842281189631,5.58
ENT_0002,2023-03,481.90412008642295,0.2351588168942425,8.584253110146822,0.0453151534044329,2,5640.0112791380525,463641.32698051474,0.3246534695688573,101.06348173157342,-0.1587106783874164,AGRO,CENTRO,PREFERENTE,SUC_111,7.0,1,1000000.0324718206,0.0,,0.3245692078953612,-1.6050317934482323,0.808175550839687,-1.025425343011736,-0.4910147683830019,492.3452419427834,0.1644910076902526,-0.104769687057287,5.64
ENT_0002,2023-04,454.66599802988367,0.1741416054222883,9.584253110146822,0.285135069379831,0,11526.871637576274,322771.30633744434,1.3579502847092044,101.06348173157342,2.592080728692548,AGRO,SUR,PREFERENTE,SUC_070,7.0,1,999999.9896002336,0.0,,-0.7772246639586763,0.3840820902031163,0.7871990878743066,-0.0677582018762999,0.1119547999568356,463.8792721962944,0.2075641697470136,0.1920022633450451,11.53
ENT_0002,2023-05,456.7409448206018,0.1911891710196352,10.584253110146822,0.2132883821267323,0,9462.380051782678,868998.4509319904,-0.4149774036625981,101.06348173157342,0.6527224702870962,AGRO,CENTRO,PREFERENTE,SUC_028,7.0,1,1000000.0449140384,0.0,,0.6127135454426876,-1.5427199714297488,0.9659120312129283,0.8710884546697872,0.0645491474352542,464.51094636941264,0.2012700051042161,-0.0775877958480354,9.46
ENT_0002,2023-06,430.58754081144485,0.2358551021128911,11.584253110146822,0.0711951661948594,0,6998.945848070721,608296.5411085909,-0.5139129080045233,101.06348173157342,0.7245256726661702,AGRO,SUR,PREFERENTE,SUC_063,7.0,1,999999.9872007509,0.0,,-1.028006728469993,1.632916960697249,0.0953920870260354,-0.3293388707186888,0.3657539533224143,437.8325356408912,0.1700693262815809,0.1185328441302746,7.0
ENT_0002,2023-07,441.3976072822289,0.1645707744002436,12.584253110146822,0.1437140194083269,0,5465.185042542034,505819.89412989456,-0.5095897214057037,101.06348173157342,3.331169256653219,AGRO,CENTRO,PREFERENTE,SUC_117,7.0,1,1000000.0139322224,0.0,,1.7283909409004723,-0.4981713200095237,-1.0676703153615086,0.1646932517741153,-0.1318114384422786,451.840095265426,0.1618630343960988,0.2754564740376806,5.47
ENT_0002,2023-08,450.6505364237095,0.2331182154623653,13.584253110146822,0.2800376580206008,0,10724.689064653548,352724.3853384453,0.7139458501836136,101.06348173157342,1.4923679510326164,AGRO,SUR,PREFERENTE,SUC_168,7.0,1,1000000.0288751546,0.0,,-0.3297357622885405,-2.880872636622839,0.1018737481754399,1.1760794646802102,-0.7858907542822012,460.6126450771075,0.2640212586602753,0.2162978225306641,10.72
ENT_0002,2023-09,475.6905791100353,0.2643987963996411,14.584253110146822,0.1382759923931703,1,16909.45547411762,432499.8238842574,-0.0972561450414464,101.06348173157342,3.2071823793852987,AGRO,CENTRO,PREFERENTE,SUC_169,7.0,1,999999.9946622382,0.0,,0.8025386002052664,1.593048968147397,-1.5805064894208445,1.21951637388493,0.5316855293534868,485.939226399882,0.2132812884038451,-0.0231888502838924,16.91
ENT_0002,2023-10,494.6201994047199,0.1347152241741129,15.584253110146822,0.273150850138306,1,7445.842809954187,437896.79522543296,-0.7158180058134892,101.06348173157342,5.424264238472569,AGRO,CENTRO,PREFERENTE,SUC_144,7.0,1,999999.9969621972,0.0,,1.3547830628135782,0.9908343037642942,-0.9619517810137852,-0.4856557268286336,-1.7479871079456,505.43644573187805,0.1814262611561129,-0.2970647106967815,7.45
ENT_0002,2023-11,413.0464157411442,0.2495504382969579,16.584253110146822,0.449501566194263,0,3673.004630872577,505127.5288928775,-0.6678988756030151,101.06348173157342,3.586112955901033,AGRO,CENTRO,PREFERENTE,SUC_134,7.0,1,999999.9715394134,0.0,,-0.6781842185880665,-0.7424248138366069,-1.056042999686161,-1.071051461857218,1.8609762104201757,420.58486874751577,0.3264665251285643,0.1584060145987987,3.67
ENT_0002,2023-12,453.4216403320682,0.2515889279011126,17.584253110146822,0.2624752600179811,1,5495.613490598626,529432.5511773513,0.0012137785127158,101.06348173157342,6.74678052349227,AGRO,CENTRO,PREFERENTE,SUC_011,7.0,1,1000000.0662642492,0.0,,0.4603977089645477,-1.1212987164002584,-0.5508833769533478,-0.2145174285417243,0.3182089954176424,464.3374999755779,0.264896984175905,-0.1843800966763779,5.5
ENT_0002,2024-01,413.5873551466319,0.3547676222739334,18.584253110146825,0.0675816813289614,0,9697.816226096542,502554.1911101486,-0.8491987547661296,101.06348173157342,3.1424493389804358,AGRO,NORTE,PREFERENTE,SUC_104,7.0,1,999999.9943571212,0.0,,2.163684983406516,-1.1294991296526502,-0.4190991668385181,-0.6410622385321038,0.6924161750828711,419.6793752118127,0.2395470947736494,0.0413076246150577,9.7
ENT_0002,2024-02,447.4683808371503,0.1636880713099384,19.584253110146825,0.1403876273302741,1,6178.23474600086,520574.4060033688,0.6683691988016075,101.06348173157342,6.894267895751858,AGRO,CENTRO,PREFERENTE,SUC_049,7.0,1,1000000.0271250966,0.0,,1.5801175551416935,-1.0048519554418496,-1.91947902048967,-1.490926424610605,2.817008583378465,457.0497662518366,0.1524927371046208,0.7794678494269265,6.18
ENT_0002,2024-03,428.3237873583771,0.2760974394974511,20.584253110146825,0.2077544901024694,0,5123.515822784145,446431.3526650216,1.195086517898015,101.06348173157342,4.915876174122888,AGRO,CENTRO,PREFERENTE,SUC_076,7.0,1,999999.984619742,0.0,,-2.0773323309237224,0.4545018087064859,-0.7531903851833569,1.0186182252127949,0.1086134048862974,435.8604491725981,0.2596387045761568,0.1486930727562411,5.12
ENT_0002,2024-04,381.828307979382,0.2790800355611897,21.584253110146825,0.1997349644725418,0,5024.22423673776,520598.74006781465,0.973848027928725,101.06348173157342,6.555677373744484,AGRO,CENTRO,PREFERENTE,SUC_153,7.0,1,999999.97086431,0.0,,0.5057013920715395,0.7547164854402892,0.0361419874821326,-1.3732769668924212,-0.3670562822242325,390.1040856483549,0.2620218621903378,-0.136010102603777,5.02
ENT_0002,2024-05,446.8083784147824,0.3900078283512228,22.584253110146825,0.260244840165811,0,7857.816547800701,387943.8157166763,2.9111017727669397,101.06348173157342,7.415744387074759,AGRO,NORTE,PREFERENTE,SUC_038,7.0,1,999999.9862538,0.0,,1.461165726722442,-2.3033053475249536,-1.528649220290628,0.0970896226684647,0.2449125967709035,454.0693589554029,0.3332869911066436,-0.212943472085674,7.86
ENT_0002,2024-06,404.475935805352,0.3297546010211683,23.584253110146825,0.2794963318012689,1,3781.160036397373,341446.52624552365,0.4108290269893166,101.06348173157342,7.367699444180071,AGRO,NORTE,PREFERENTE,SUC_135,7.0,1,1000000.0026607224,0.0,,1.0804157314691072,-0.273656932572645,-0.6037366643202342,0.1564387430636165,1.0199230261841294,414.1358589409217,0.3125010010915873,-0.3782920915791178,3.78
ENT_0003,2023-02,564.2832614661452,0.5414361519786094,34.67295869536741,0.5996438793507441,0,21005.884336671446,340166.0392702835,0.1838052720759156,129.1746123539532,-1.000801426673707,COMERCIO,CENTRO,PREFERENTE,SUC_034,7.0,1,999999.986007088,0.0,,1.5316987939658484,-1.2293491873600524,-1.923424016871193,-0.0349149890170551,-0.7503041283428228,575.2089972509539,0.5557318690989399,-0.0667960400708979,21.01
ENT_0003,2023-03,570.6699898311986,0.4763656056518959,35.67295869536741,0.4618269055361822,2,16489.24125051163,516181.2154986071,-0.2784216868110171,129.1746123539532,2.3149783335922614,COMERCIO,NORTE,PREFERENTE,SUC_081,7.0,1,999999.9901293712,0.0,,0.1451427698726894,0.8567462919258455,-0.565452130999842,0.858554462182034,-0.2900572768318082,582.8409492072353,0.4626596668000138,-0.1297331864575606,16.49
ENT_0003,2023-04,593.7243327657604,0.5318573240042894,36.67295869536741,0.7385469747911195,1,12625.333103879262,276499.64787127974,0.1191254743953305,129.1746123539532,0.1201907918878129,COMERCIO,NORTE,PREFERENTE,SUC_088,7.0,1,1000000.0020818636,0.0,,2.8930955671807563,-2.136559765309124,0.0607723617916136,0.2191851066993677,-0.0165252881219825,608.2616780247763,0.6074354226677076,-0.0216612008245907,12.63
ENT_0003,2023-05,574.2959632249773,0.5002963985893002,37.67295869536741,0.7516531883750143,2,31921.331750303587,618840.1226271817,0.1663760099119975,129.1746123539532,0.5692949431605439,COMERCIO,CENTRO,PREFERENTE,SUC_059,7.0,1,999999.9835142196,0.0,,-0.8249900598447505,-0.6381594618786132,1.0461609267403524,-0.7683600718583122,-0.0818377956995603,584.8470737753656,0.6088552467230472,0.0559886510026975,31.92
ENT_0003,2023-06,583.2436218054495,0.5952389415794916,38.67295869536741,0.6279834104420078,4,11081.109230588643,307511.7382573944,-0.1236144918123131,129.1746123539532,2.1527651150736067,COMERCIO,CENTRO,PREFERENTE,SUC_033,7.0,1,999999.989873548,0.0,,0.3759720976507113,0.7818530546431296,1.557588164781161,0.9746735739714424,-0.715071267772147,593.4588461893326,0.6102331603735955,0.0932598642843361,11.08
ENT_0003,2023-07,580.0751180966085,0.4518273753147914,39.67295869536741,0.570522911736216,1,21817.706833194377,423443.4116768402,-1.0825158607693193,129.1746123539532,2.003171400757862,COMERCIO,CENTRO,PREFERENTE,SUC_088,7.0,1,999999.9776262632,205.369643964742,,-0.5215159756455645,-0.2256367488106132,0.5494717028984745,-0.1725459259331655,-0.0569884277352384,591.0751381878413,0.4960244531693074,-0.2487158194064258,21.82
ENT_0003,2023-08,600.0436131365916,0.4974224968851689,40.67295869536741,0.6747958074671788,2,28007.76502912484,303228.8783023846,-0.979435122439415,129.1746123539532,3.9885824328868735,COMERCIO,SUR,PREFERENTE,SUC_106,7.0,1,1000000.0151308782,0.0,,1.3594945264884308,-1.0703558722599154,1.7456627711621917,0.7025052619311235,-0.8209957003772603,613.9766922735628,0.5447917486325112,0.1262142057742034,28.01
ENT_0003,2023-09,554.457417976778,0.5969795095440068,41.67295869536741,0.5747606615197478,2,21687.822607034526,315484.22737560346,1.1331802982849402,129.1746123539532,3.066431501571799,COMERCIO,NORTE,PREFERENTE,SUC_094,7.0,1,999999.9730575592,0.0,,0.1336685469474044,0.3310887339296289,2.076108942783641,0.3933015625929002,1.15217729470702,564.837838979418,0.6008515807552124,0.1428619931805561,21.69
ENT_0003,2023-10,522.1056263272442,0.6608841666558158,42.67295869536741,0.3534051677079933,1,35128.9155034415,290055.39635320887,0.8341297218456774,129.1746123539532,4.048823150982267,COMERCIO,CENTRO,PREFERENTE,SUC_015,7.0,1,999999.99330641,0.0,,-1.755883044887049,-1.2163149551715238,0.4718911441446308,0.2601641342582508,0.6837694324010751,531.3529874422645,0.5637907860533997,-0.4761999005959719,35.13
ENT_0003,2023-11,581.707632162687,0.4309434135154184,43.67295869536741,0.6677071531179875,0,12110.401760238849,258990.43516058175,1.778744210761901,129.1746123539532,4.614493068883868,COMERCIO,NORTE,PREFERENTE,SUC_110,7.0,1,1000000.0101742762,0.0,,-1.7946604660651362,0.869085764700385,-0.6558930782612467,-0.2892488402226343,2.856012479848432,590.3661353119528,0.5220208826267894,0.9456175270916732,12.11
ENT_0003,2023-12,542.7398674459561,0.6912942003644914,44.67295869536741,0.7071604163982408,2,14141.047617354006,402906.5318477261,-0.3927620402319136,129.1746123539532,5.923799702286792,COMERCIO,NORTE,PREFERENTE,SUC_047,7.0,1,1000000.0117069175,0.0,,-1.6411237376461645,-1.3077518038184364,-0.2334652259685544,-0.4189405172162914,-0.4396031152174637,553.0545952621945,0.6938580875138904,0.1298408962061647,14.14
ENT_0003,2024-01,574.891882862822,0.5952717562552019,45.67295869536741,0.773020706806811,1,16402.563777391566,299457.824399363,-0.4860394464174578,129.1746123539532,4.872309328635504,COMERCIO,CENTRO,PREFERENTE,SUC_113,7.0,1,999999.9768137228,0.0,,-1.8431371540008492,1.1542078671171436,0.0027125128019512,-0.3055738236886471,-0.9206318679217944,585.7802134339298,0.658346327810272,-0.0939988732236393,16.4
ENT_0003,2024-02,552.6114995779492,0.4832099679095609,46.67295869536741,0.5123992260069836,1,88748.49272590595,385200.0932271959,-1.149186484760195,129.1746123539532,4.178212022820679,COMERCIO,SUR,PREFERENTE,SUC_015,7.0,1,1000000.0152844002,0.0,,0.789983645270062,0.982039929508382,0.6113190669978491,-0.5947151228998053,0.1135378081340688,564.254296756597,0.4822876072724023,-0.2125106213644716,88.75
ENT_0003,2024-03,535.7486334933038,0.4149602663129086,47.67295869536741,0.6272300770646443,3,25368.406423349727,393771.2536387548,1.0559475806987009,129.1746123539532,5.490372032819514,COMERCIO,CENTRO,PREFERENTE,SUC_011,7.0,1,1000000.0090775444,167.0101766206374,,-0.4928958480822938,2.0736300633835687,-1.672956697600086,2.0485994954945985,0.5319177400209023,546.4633335911295,0.5124033567618878,0.0279419036868236,25.37
ENT_0003,2024-04,543.7464690995448,0.5280241906385826,48.67295869536741,0.6298261861036494,2,27598.19358548626,458946.4486462073,-0.8921296694243065,129.1746123539532,7.887306580055242,COMERCIO,CENTRO,PREFERENTE,SUC_166,7.0,1,1000000.013059873,0.0,,0.1960988983814038,-0.5450048881034897,-0.3004172225861913,0.1279565675797916,-0.9783648166442218,553.6925524377992,0.5862078135924271,-0.2336170006937719,27.6
ENT_0003,2024-05,579.802385751545,0.6437018753359841,49.67295869536741,0.6103361463257492,4,27085.546138538804,340693.5349827876,-0.0308534953260578,129.1746123539532,7.548060867995757,COMERCIO,CENTRO,PREFERENTE,SUC_028,7.0,1,999999.997525516,0.0,,0.6348126758520329,0.2166522880923277,0.2924427795523887,-0.6778692105937507,0.72499032183607,589.8549662313759,0.6395788415932239,0.1846784619391939,27.09
ENT_0003,2024-06,578.9515849747313,0.6504683525985403,50.67295869536741,0.6138729637556373,2,20914.90340237961,190821.90657791047,0.3132233927339894,129.1746123539532,7.279588396483493,COMERCIO,CENTRO,PREFERENTE,SUC_032,7.0,1,1000000.0087904372,0.0,,-1.5505162498053104,-1.2942045552680137,0.3566893736096189,0.5297864884631895,-0.9502846435981384,590.6413142461939,0.6286089475244427,0.0062247161389712,20.91
ENT_0004,2023-01,608.1684113617923,0.5636256793800702,29.803191783126252,0.6425692651234788,0,35938.25416801829,260093.66387714163,-1.5634722382965311,65.05360046270832,0.0611204664667141,SERVICIOS,CENTRO,MASIVO,SUC_049,7.0,1,1000000.0118747988,0.0,,-0.4600747560751731,1.4162938838456942,-0.0028320255159531,1.366893834096249,0.3316919163964818,619.8113781718829,0.6001670008990183,0.278758638211923,35.94
ENT_0004,2023-02,606.4386478163997,0.4908375465211511,30.803191783126252,0.6635228714681809,4,9659.274031782908,284161.6196075444,0.7769382201244142,65.05360046270832,0.1843685240473986,SERVICIOS,SUR,MASIVO,SUC_093,7.0,1,1000000.0495139408,0.0,,2.262853250642852,-0.2217069138178825,-1.1458047007585777,-0.6757421874267112,-0.1287681827862128,619.0155891094415,0.5565097848165332,-0.1098088575429897,9.66
ENT_0004,2023-03,625.3398869201325,0.4617388106991865,31.803191783126252,0.7269946673576853,1,25385.90203846724,287386.5151314388,1.0100631773167834,65.05360046270832,1.687691319350813,SERVICIOS,NORTE,MASIVO,SUC_062,7.0,1,999999.9655284398,0.0,,1.2694638151808817,1.4326894383320106,-0.0328535370277119,0.674892132723141,1.9231841956719595,637.2554778600608,0.5813450909803295,0.1259824543747305,25.39
ENT_0004,2023-04,573.2923571642891,0.520385601814156,32.80319178312625,0.7845474462283608,1,27173.79795899534,425226.577846652,0.2767847576059581,65.05360046270832,1.6874774620514297,SERVICIOS,CENTRO,MASIVO,SUC_032,7.0,1,1000000.008180314,0.0,,0.6185572703230003,1.088749193445515,-0.9286476088631964,0.1345924361336772,-0.3312881832263959,584.7929510539667,0.6403820318055995,0.026730992618751,27.17
ENT_0004,2023-05,598.7606422989292,0.5616543690342289,33.80319178312625,0.5473530527950063,0,35443.75933537474,402611.3361466191,-0.0867998008621701,65.05360046270832,1.5211157138207183,SERVICIOS,SUR,MASIVO,SUC_103,7.0,1,1000000.0145054306,0.0,,0.4934826122009739,-0.1887697441229008,-1.1341866227522288,-1.953367261418096,0.2982729984200285,610.78892841139,0.541715970431306,-0.1275754475058877,35.44
ENT_0004,2023-06,585.7873117846264,0.585455744597288,34.80319178312625,0.6174367807036609,4,13323.088427680666,274137.3472446646,-0.0322747993074432,65.05360046270832,3.16765991891886,SERVICIOS,CENTRO,MASIVO,SUC_023,7.0,1,1000000.005910439,0.0,,-0.0246057048079443,-0.00426460845575,1.779615899754126,-1.2438191774939364,-1.576877172476008,596.5470037708269,0.6001363044938406,-0.1535123243795241,13.32
ENT_0004,2023-07,590.2815882699117,0.5240601200013502,35.80319178312625,0.587399968891724,4,13771.69838643132,,1.4002116388504822,65.05360046270832,3.8768051070535448,SERVICIOS,SUR,MASIVO,SUC_110,7.0,1,1000000.0202234008,0.0,,-1.0031309690196353,-0.0902567402790468,-1.866331964367892,-0.6480570816366538,-0.5455083983746366,601.9514058823462,0.5651275329515114,0.1253330157730116,13.77
ENT_0004,2023-08,557.5996628347376,0.6524029179738937,36.80319178312625,0.5702322604142358,1,14169.048881264542,257869.35052695108,0.0533327223334764,65.05360046270832,2.230655651710065,SERVICIOS,CENTRO,MASIVO,SUC_000,7.0,1,1000000.0191692768,0.0,,1.7625306854932623,-0.0285517238961271,0.0624364180157131,-0.5883619489880918,0.0074603479175962,569.8032861848162,0.6129685285071468,0.1607483817862019,14.17
ENT_0004,2023-09,534.6946956507486,0.5558038749297362,37.80319178312625,0.4441891734415197,2,28349.219632542827,264223.7348536746,-0.0201798662315535,65.05360046270832,2.698942392675507,SERVICIOS,NORTE,MASIVO,SUC_073,7.0,1,1000000.00716064,0.0,,-1.7630020923484333,-0.000613864902654,0.7347036226461509,-0.9075956053354604,0.8046393679947564,545.4637869152781,0.5202967700601372,0.1480987310666535,28.35
ENT_0004,2023-10,518.6092970836905,0.5484214335876753,38.80319178312625,0.6410196379805984,0,28531.77772026064,206310.8606620864,-0.686637122309759,65.05360046270832,6.450994899638321,SERVICIOS,CENTRO,MASIVO,SUC_014,7.0,1,999999.997998246,0.0,,-1.502149098185013,-1.0833825960384749,0.9480722651035398,-0.1900603839233567,-0.2002368527333745,529.1238194875024,0.590886024252467,-0.0898610923245636,28.53
